model_tag,exp_name,exp_group,layer,is_layer_0,signed_effect_mean,signed_effect_ci_lo,signed_effect_ci_hi,noise_effect_abs_mean,noise_effect_abs_ci_lo,noise_effect_abs_ci_hi,n_items
llama32_3b,crossed_dist_SP_to_PS,crossed_distractor_patch,20,False,-0.33934294871794873,-0.3586353165064103,-0.31880859375,0.18864182692307693,0.17966696714743588,0.19837122729700854,390
llama32_3b,crossed_dist_SP_to_PS,crossed_distractor_patch,21,False,-0.23185096153846155,-0.24427283653846152,-0.21956780849358978,0.17112045940170942,0.16411408253205131,0.17819961939102566,390
llama32_3b,crossed_dist_SP_to_PS,crossed_distractor_patch,22,False,-0.21646634615384616,-0.22854767628205128,-0.2046854967948718,0.1577457264957265,0.1509209735576923,0.16473707932692308,390
llama32_3b,crossed_dist_SP_to_PS,crossed_distractor_patch,23,False,-0.03735977564102564,-0.041866987179487176,-0.03281199919871795,0.028752670940170942,0.0265491452991453,0.03103665865384615,390
llama32_3b,crossed_dist_SP_to_PS,crossed_distractor_patch,24,False,-0.020833333333333332,-0.024980969551282053,-0.01652594150641026,0.0524906517094017,0.049765625,0.05516843616452991,390
llama32_3b,crossed_dist_SP_to_PS,crossed_distractor_patch,25,False,-0.01856971153846154,-0.022636217948717948,-0.014462640224358978,0.01927751068376068,0.017648237179487176,0.021033653846153848,390
llama32_3b,crossed_dist_SP_to_PS,crossed_distractor_patch,26,False,0.00030048076923076925,-0.0030654046474358973,0.0038261217948717947,0.014750267094017095,0.013674712873931625,0.015865384615384615,390
llama32_3b,crossed_dist_SP_to_PS,crossed_distractor_patch,27,False,0.0,0.0,0.0,0.0,0.0,0.0,390
llama32_3b,crossed_dist_SS_to_PP,crossed_distractor_patch,0,True,2.289122596153846,2.2272230568910256,2.3506620592948715,3.344190705128205,3.2800317174145293,3.4098525974893166,390
llama32_3b,crossed_dist_SS_to_PP,crossed_distractor_patch,1,False,2.0968149038461537,2.0428690905448716,2.151062199519231,2.419511217948718,2.35579093215812,2.4862152777777777,390
llama32_3b,crossed_dist_SS_to_PP,crossed_distractor_patch,2,False,2.0518028846153844,1.9949303886217948,2.1093199118589743,1.8252203525641026,1.7604959602029915,1.889674813034188,390
