model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
llama32_3b,distractor,final,13,False,-1.0,0.8510016025641025,0.818066907051282,0.884921374198718,-0.03395432692307692,-0.0351161858974359,-0.0328125,0.006049679487179487,9.348290598290637e-05,0.012420372596153842,390
llama32_3b,distractor,final,13,False,1.0,0.9424078525641025,0.9102749399038462,0.9764823717948717,-0.035076121794871795,-0.036298076923076926,-0.03389423076923077,0.09206063034188035,0.08662476629273505,0.09756343482905984,390
llama32_3b,distractor,final,14,False,-1.0,1.3986778846153847,1.358828125,1.4396649639423078,0.0017227564102564102,0.0007211538461538462,0.0027243589743589742,-0.04907852564102564,-0.054327423878205126,-0.04390992254273504,390
llama32_3b,distractor,final,14,False,1.0,0.9614383012820513,0.9257982772435898,0.9977969751602563,0.0007612179487179487,-0.0002203525641025641,0.0017227564102564102,0.06796207264957266,0.06195212339743591,0.07396601228632477,390
llama32_3b,distractor,final,15,False,-1.0,1.1708934294871796,1.137997796474359,1.205089142628205,0.010116185897435898,0.009254807692307692,0.010997596153846155,-0.30109508547008546,-0.3122217214209401,-0.2901634281517094,390
llama32_3b,distractor,final,15,False,1.0,1.1893028846153846,1.1611773838141026,1.2188321314102564,0.009795673076923077,0.008934294871794871,0.010717147435897436,-0.1522769764957265,-0.16099876469017094,-0.14324919871794872,390
llama32_3b,distractor,final,16,False,-1.0,1.1041065705128206,1.0652198517628206,1.145800280448718,-0.021013621794871797,-0.02185546875,-0.02013221153846154,0.05832665598290599,0.053518796741453,0.06287476629273504,390
llama32_3b,distractor,final,16,False,1.0,1.1959535256410256,1.1699103565705127,1.223565204326923,-0.022776442307692307,-0.02359775641025641,-0.021935096153846152,0.0382411858974359,0.03395415998931624,0.04277510683760683,390
llama32_3b,distractor,final,17,False,-1.0,1.165184294871795,1.1305453725961538,1.1992412860576922,-0.011438301282051281,-0.012319711538461538,-0.010556390224358978,0.009027777777777779,0.0064035790598290605,0.011558994391025638,390
llama32_3b,distractor,final,17,False,1.0,1.1140625,1.087577123397436,1.1424358974358975,-0.012700320512820513,-0.013662359775641026,-0.011778846153846154,0.02039930555555556,0.015664730235042734,0.024926549145299147,390
llama32_3b,distractor,final,18,False,-1.0,0.9203926282051282,0.8904206730769231,0.9491856971153846,-0.06400240384615384,-0.06554537259615385,-0.0625801282051282,0.18834134615384615,0.181276375534188,0.1949691172542735,390
llama32_3b,distractor,final,18,False,1.0,1.0619190705128205,1.0368189102564103,1.0890029046474359,-0.0642227564102564,-0.06580528846153846,-0.06276041666666667,0.20675747863247862,0.1994391025641026,0.21390257745726496,390
llama32_3b,distractor,final,19,False,-1.0,1.3845953525641026,1.3472911658653846,1.4209044471153847,0.04875801282051282,0.04751552483974359,0.04997996794871795,0.18477564102564104,0.1816900373931624,0.18818810096153846,390
llama32_3b,distractor,final,19,False,1.0,1.1877804487179486,1.1612159455128206,1.21646734775641,0.04787660256410257,0.04669471153846154,0.049158653846153845,0.19141292735042734,0.18826121794871795,0.19461805555555553,390
llama32_3b,distractor,final,20,False,-1.0,0.7318709935897436,0.7047255608974359,0.7588161057692308,0.001842948717948718,0.0011217948717948717,0.0026041666666666665,0.0017761752136752134,-0.0029191706730769236,0.0067110710470085445,390
llama32_3b,distractor,final,20,False,1.0,1.3696514423076922,1.3389403044871795,1.4018629807692307,-8.012820512820513e-05,-0.0008814102564102564,0.0006815905448717921,0.03266559829059829,0.027303685897435898,0.03802100026709402,390
llama32_3b,distractor,final,21,False,-1.0,0.9815304487179487,0.954306390224359,1.0089152644230768,-0.07620192307692308,-0.07776442307692308,-0.07465945512820513,0.040665064102564104,0.038421140491452996,0.04301582532051282,390
llama32_3b,distractor,final,21,False,1.0,1.467588141025641,1.4371374198717948,1.4998607772435897,-0.07672275641025642,-0.07832582131410257,-0.07510016025641025,0.027891292735042733,0.026034989316239314,0.029914696848290595,390
llama32_3b,distractor,final,22,False,-1.0,1.1591145833333334,1.1221684695512821,1.1969310897435896,-0.0993389423076923,-0.1025050080128205,-0.09629407051282052,0.10314503205128205,0.09853014823717947,0.10777928018162393,390
llama32_3b,distractor,final,22,False,1.0,0.8533253205128205,0.8323908253205128,0.8748602764423077,-0.10402644230769231,-0.1075525841346154,-0.1007206530448718,0.03521634615384615,0.03336004273504274,0.03724626068376069,390
llama32_3b,distractor,final,23,False,-1.0,1.076903044871795,1.051320112179487,1.1026652644230768,-0.07888621794871795,-0.08110977564102564,-0.07668219150641026,0.058693910256410256,0.05678368723290599,0.06068459535256409,390
llama32_3b,distractor,final,23,False,1.0,0.800400641025641,0.7852153445512821,0.8161062700320513,-0.08247195512820513,-0.08487580128205129,-0.08010817307692308,0.02503338675213675,0.023170239049145298,0.026970319177350422,390
llama32_3b,distractor,final,24,False,-1.0,1.3932091346153845,1.362520032051282,1.4244396033653846,0.2203525641025641,0.2165459735576923,0.2243790064102564,-0.010503472222222221,-0.013188434829059827,-0.007612012553418804,390
llama32_3b,distractor,final,24,False,1.0,0.9448717948717948,0.9280608974358974,0.9626402243589743,0.21462339743589742,0.2110576923076923,0.21826973157051283,-0.07001869658119658,-0.0722357438568376,-0.06784171340811966,390
llama32_3b,distractor,final,25,False,-1.0,1.2137419871794872,1.1842708333333334,1.2435216346153846,0.011137820512820513,0.010416165865384614,0.011839443108974355,0.12235576923076923,0.11812216212606838,0.12620209001068375,390
