model_tag,aux_pair,distance_bucket,role,layer,real_mean,rand_mean,n
llama32_3b,be_present,long,subject,7,3.102421875,0.039609375,100
llama32_3b,be_present,long,subject,8,3.14125,0.0025,100
llama32_3b,be_present,long,subject,9,3.074140625,0.03375,100
llama32_3b,be_present,long,subject,10,3.109375,-0.02453125,100
llama32_3b,be_present,long,subject,11,2.77609375,0.06390625,100
llama32_3b,be_present,long,subject,12,2.731484375,0.05671875,100
llama32_3b,be_present,long,subject,13,2.68359375,0.008125,100
llama32_3b,be_present,long,subject,14,2.394921875,0.105,100
llama32_3b,be_present,long,subject,15,2.25703125,0.07875,100
llama32_3b,be_present,long,subject,16,0.81859375,0.0146875,100
llama32_3b,be_present,long,subject,17,0.819609375,0.003984375,100
llama32_3b,be_present,long,subject,18,0.793359375,-0.024453125,100
llama32_3b,be_present,long,subject,19,0.777265625,0.01609375,100
llama32_3b,be_present,long,subject,20,0.7184375,0.025234375,100
llama32_3b,be_present,long,subject,21,0.343515625,-0.007265625,100
llama32_3b,be_present,long,subject,22,0.341328125,-0.00625,100
llama32_3b,be_present,long,subject,23,0.028125,0.0034375,100
llama32_3b,be_present,long,subject,24,0.028046875,-0.00296875,100
llama32_3b,be_present,long,subject,25,0.025390625,-0.000546875,100
llama32_3b,be_present,long,subject,26,0.0203125,0.000859375,100
llama32_3b,be_present,long,subject,27,0.0,0.0,100
llama32_3b,be_present,medium,between_subject_distractor,1,1.7406404702970297,0.04799659653465346,100
llama32_3b,be_present,medium,between_subject_distractor,2,1.7827196782178218,-0.02734375,100
llama32_3b,be_present,medium,between_subject_distractor,3,1.6555151608910892,0.007889851485148515,100
llama32_3b,be_present,medium,between_subject_distractor,4,1.6174582301980198,0.031636757425742575,100
llama32_3b,be_present,medium,between_subject_distractor,5,1.5332998143564356,-0.04358756188118812,100
llama32_3b,be_present,medium,between_subject_distractor,6,1.4410194925742574,-0.0023205445544554454,100
llama32_3b,be_present,medium,between_subject_distractor,7,1.0857441212871286,-0.0021271658415841586,100
llama32_3b,be_present,medium,between_subject_distractor,8,1.077699566831683,-0.011022586633663366,100
llama32_3b,be_present,medium,between_subject_distractor,9,1.0568533415841583,0.005491955445544554,100
llama32_3b,be_present,medium,between_subject_distractor,10,1.010055693069307,-0.031056621287128713,100
llama32_3b,be_present,medium,between_subject_distractor,11,0.8394183168316832,0.014077970297029703,100
llama32_3b,be_present,medium,between_subject_distractor,12,0.8482363861386139,0.03732209158415842,100
llama32_3b,be_present,medium,between_subject_distractor,13,0.9056311881188119,-0.008702042079207922,100
llama32_3b,be_present,medium,between_subject_distractor,14,0.7240872524752475,0.056002475247524754,100
llama32_3b,be_present,medium,between_subject_distractor,15,0.47780012376237624,0.02641553217821782,100
llama32_3b,be_present,medium,between_subject_distractor,16,0.13157487623762376,0.0077738242574257425,100
llama32_3b,be_present,medium,between_subject_distractor,17,0.09877784653465346,0.00375154702970297,100
