model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
phi2,distractor,final,25,False,-1.0,1.840206825003332,1.7927377565174687,1.8875888440073751,0.08091875971580038,0.07927072911846395,0.08266733842236655,-0.04236267213107778,-0.04531662632413462,-0.03938246057147071,392
phi2,distractor,final,25,False,1.0,1.0414884139080436,1.0127950786327828,1.0710440638113994,0.08050675538121438,0.07895112591130393,0.08217966051734223,0.019206915582929338,0.017051751982598076,0.02139615570606828,392
phi2,distractor,final,26,False,-1.0,1.6748630003053315,1.6224574540342604,1.7294750908199623,-0.07216222675479188,-0.07371624191196598,-0.07063636962248354,-0.10016520331506017,-0.10214072374665008,-0.09815022825789288,392
phi2,distractor,final,26,False,1.0,0.9765835440888697,0.9499578535556793,1.0054468395150438,-0.07242238278291663,-0.07401098615052748,-0.07085273241510197,-0.06947731890645968,-0.07269597846229059,-0.06631060891410931,392
phi2,distractor,final,27,False,-1.0,1.450121276232661,1.4086253885711941,1.4921782224153985,0.010867510523114885,0.01006050097699068,0.011720636851933537,0.04435125094692723,0.041990093329325816,0.04656539920235978,392
phi2,distractor,final,27,False,1.0,0.9193117788859776,0.8978077065579745,0.9427289273665875,0.011039551423520458,0.010234540031880748,0.011887858655987953,0.06347799706621235,0.060914054817082924,0.06600860551911958,392
phi2,distractor,final,28,False,-1.0,1.4766923286476914,1.4368841510646198,1.5166411973992173,-0.30638238848472127,-0.3115459363679497,-0.3015417691396207,0.05553006720380719,0.052950142820676165,0.05812127138076185,392
phi2,distractor,final,28,False,1.0,0.9224170835650697,0.9030535343958407,0.9436013002176674,-0.31539902881700166,-0.3210846406464674,-0.31007660201617654,0.013833979360100362,0.011836190734590801,0.01592419678662099,392
phi2,distractor,final,29,False,-1.0,1.5916283544229002,1.5712985840378977,1.6121861814236154,-0.037634131859759896,-0.037945684851432335,-0.03733330727839957,-0.1031117398722642,-0.10455767198079298,-0.10162943421172448,392
phi2,distractor,final,29,False,1.0,1.2496723934095733,1.2330848103275105,1.2671178419979252,-0.03767978171912991,-0.03799368520172275,-0.03737491594285381,-0.14137488481949786,-0.14242690761073107,-0.14034518068339547,392
phi2,distractor,final,30,False,-1.0,1.6080458139886662,1.5897198992724322,1.6258928589674893,-0.12685054175707758,-0.1275836492679557,-0.12612752731965512,0.10321667405212819,0.10206744324187844,0.10432116050703996,392
