model_tag,direction,position,layer,is_layer_0,alpha,real_mean,real_ci_lo,real_ci_hi,shuf_mean,shuf_ci_lo,shuf_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,n_items
llama32_3b,distractor,final,23,False,-1.0,1.0227598852040816,1.0004573899872449,1.0445860570790817,0.05602279974489796,0.054607780612244895,0.05743781887755102,0.11203895620748298,0.10977359693877552,0.11441060799319727,392
llama32_3b,distractor,final,23,False,1.0,0.7590082908163265,0.7455152861926021,0.7727205237563776,0.055743781887755105,0.054408482142857144,0.05703922193877551,0.08244977678571429,0.08080888605442177,0.08412405001062925,392
llama32_3b,distractor,final,24,False,-1.0,1.361148756377551,1.3324084223533161,1.389370416135204,-0.030113998724489797,-0.03089126275510204,-0.029316804846938774,-0.0002458014455782313,-0.002690529336734694,0.0022660235969387717,392
llama32_3b,distractor,final,24,False,1.0,0.9061304209183674,0.8895477917729592,0.9228316326530612,-0.029735331632653062,-0.03059231505102041,-0.02889827806122449,-0.06375558035714286,-0.06591464710884354,-0.06161594520620749,392
llama32_3b,distractor,final,25,False,-1.0,1.1578045280612246,1.1294822225765306,1.185709303252551,0.056720344387755105,0.055006377551020405,0.05845424107142857,0.11183301445578232,0.10857083067602041,0.11523503932823129,392
llama32_3b,distractor,final,25,False,1.0,0.8289022640306123,0.8101049306441327,0.847337870695153,0.05580357142857143,0.054128966039540816,0.05739795918367347,0.006105176445578232,0.003554156037414966,0.008623146524234692,392
llama32_3b,distractor,final,26,False,-1.0,1.1443319515306123,1.118359375,1.1692053970025509,-0.06074617346938776,-0.062001753826530615,-0.059470663265306124,0.5996824511054422,0.5885928199404763,0.6103185121704932,392
llama32_3b,distractor,final,26,False,1.0,0.8495695153061225,0.8316675302933674,0.8670096261160715,-0.061224489795918366,-0.06252042809311224,-0.059849330357142856,0.4389880952380952,0.4296865035076531,0.44796416613520407,392
llama32_3b,distractor,final,27,False,-1.0,1.4643455038265305,1.458984375,1.4697265625,0.031907684948979595,0.031210140306122448,0.03258529974489796,-0.2220849277210884,-0.22769202407525513,-0.2163567575467687,392
llama32_3b,distractor,final,27,False,1.0,1.6486766581632653,1.6374347297512755,1.6594213368941326,0.03322305484693878,0.03256536989795918,0.033880739795918366,0.02302561649659864,0.018687220982142854,0.027297745269982986,392
llama32_3b,distractor,subject,0,True,-1.0,-6.178890306122449,-6.335763113839286,-6.021040935905612,0.0040058992346938774,0.002849968112244898,0.005062679368622446,-0.003381430697278911,-0.009931873139880953,0.003155559098639456,392
llama32_3b,distractor,subject,0,True,1.0,7.694395727040816,7.58027194276148,7.8029884805484695,0.004763233418367347,0.0036073022959183672,0.005879304846938775,0.02087983630952381,0.01363151705994898,0.027968882865646253,392
llama32_3b,distractor,subject,1,False,-1.0,-5.390664859693878,-5.53084791533801,-5.259822923309949,-0.0007971938775510204,-0.0018734056122448979,0.00027901785714285713,-0.03359507865646258,-0.04156718351403061,-0.025177541719812933,392
llama32_3b,distractor,subject,1,False,1.0,6.266481983418367,6.158920599489796,6.384044164540816,-0.0007573341836734694,-0.0018739038584183673,0.00037916533801020136,-0.018999787414965986,-0.025172559258078233,-0.013080290710034017,392
llama32_3b,distractor,subject,2,False,-1.0,-0.07991868622448979,-0.0921157525510204,-0.06788056042729591,-0.0011957908163265306,-0.0021529217155612243,-0.00013950892857142856,-0.024075255102040817,-0.030819515306122452,-0.01690001195790817,392
llama32_3b,distractor,subject,2,False,1.0,5.965481505102041,5.851536591198979,6.0862229950573985,-0.0008769132653061224,-0.0018933354591836734,7.971938775510203e-05,-0.024573501275510203,-0.028593019238945576,-0.020666088701105447,392
llama32_3b,distractor,subject,3,False,-1.0,-3.417988679846939,-3.5260522959183676,-3.3154640664859696,-0.0005381058673469387,-0.0014150191326530613,0.0003786670918367347,-0.006211468962585035,-0.010263871173469387,-0.0019257214604591886,392
llama32_3b,distractor,subject,3,False,1.0,5.31574856505102,5.215906010841837,5.427621273118622,-0.00047831632653061223,-0.0013552295918367347,0.00045838647959183676,0.010722257653061224,0.006968637064200679,0.01442937526573129,392
llama32_3b,distractor,subject,4,False,-1.0,-1.6197584502551021,-1.7325872927295918,-1.5073117625956631,-0.0031489158163265306,-0.00408561862244898,-0.002232142857142857,0.007726137329931972,0.004012542517006803,0.011433421024659864,392
