distance_bucket,role,offset_from_final,offset_from_distractor,token_pos,token_str,model_tag,aux_pair,layers,real_mean,real_ci_lo,real_ci_hi,rand_mean,rand_ci_lo,rand_ci_hi,real_vs_rand,peak_layer,n_items,n_rows
extra_long,subject,-22,-3,1, inspector,phi2,be_present,1+,1.2136286612479918,1.0703692282399824,1.356888094256001,0.00656890869140625,0.0051465495940177675,0.007991267788794732,1.2070597525565856,1,2,62
extra_long,subject,-22,-3,1, lawyer,phi2,be_present,1+,2.0234718476572344,2.023152812834709,2.02379088247976,0.009978109790432838,0.009102298367408014,0.010853921213457662,2.0134937378668014,1,2,62
extra_long,subject,-22,-3,1, leader,phi2,be_present,1+,2.6525797690114667,2.5954661215505292,2.7096934164724042,0.012388690825431578,0.012096558847735006,0.01268082280312815,2.640191078186035,1,2,62
extra_long,subject,-22,-3,1, manager,phi2,be_present,1+,2.2220239639282227,2.126067284614809,2.3179806432416363,0.01843470911825857,0.01811765855358493,0.018751759682932207,2.2035892548099643,1,2,62
extra_long,subject,-22,-3,1, member,phi2,be_present,1+,1.773120275107763,1.7040872881489415,1.8886796274492819,0.007630143114315566,0.00681489513766381,0.008194062017625379,1.7654901319934475,1,3,93
extra_long,subject,-22,-3,1, nurse,phi2,be_present,1+,1.9253053588251914,1.8211791130804247,2.0940405707205496,0.010682152163597846,0.009203980045933879,0.01172554877496535,1.9146232066615936,1,4,124
extra_long,subject,-22,-3,1, officer,phi2,be_present,1+,1.5351541170509913,1.3192198353428994,1.6558711144231981,0.005034754353184854,0.003318048292590725,0.006107361085953251,1.5301193626978065,1,3,93
extra_long,subject,-22,-3,1, operator,phi2,be_present,1+,2.402747707982217,2.2222483850294545,2.583119761559271,0.022001666407431328,0.016046954739478328,0.027075029188586824,2.3807460415747856,1,3,93
extra_long,subject,-22,-3,1, owner,phi2,be_present,1+,2.5288341337634668,2.4427031513952437,2.6728370040462863,0.01640669914983934,0.015704314939437372,0.017191677708779614,2.5124274346136275,1,5,155
extra_long,subject,-22,-3,1, pilot,phi2,be_present,1+,2.109771405496905,1.9918511452213408,2.2301610746691303,0.01692008203075778,0.014797226075203188,0.02013069583523658,2.092851323466147,1,4,124
extra_long,subject,-22,-3,1, player,phi2,be_present,1+,1.483038225481587,1.483038225481587,1.483038225481587,0.007147912056215348,0.007147912056215348,0.007147912056215348,1.4758903134253716,14,1,31
extra_long,subject,-22,-3,1, representative,phi2,be_present,1+,1.4574322239045174,1.3597668370892924,1.5550976107197423,-0.001353325382355721,-0.0020697193761025708,-0.000636931388608871,1.4560788985221618,1,2,62
extra_long,subject,-22,-3,1, researcher,phi2,be_present,1+,1.1609280596497238,1.0783525897610573,1.2097836463682112,0.0033696492513020835,0.002349638169811618,0.003972638037896926,1.1575584103984218,1,3,93
extra_long,subject,-22,-3,1, student,phi2,be_present,1+,0.9586374631492042,0.8553532938803395,1.027911247745637,-8.88455298639113e-05,-0.00024127960205078125,3.220958094443044e-05,0.9585486176193403,1,3,93
extra_long,subject,-22,-3,1, supervisor,phi2,be_present,1+,2.1961228462957565,2.1961228462957565,2.1961228462957565,0.019939053443170363,0.019939053443170363,0.019939053443170363,2.1761837928525862,1,1,31
extra_long,subject,-22,-3,1, teacher,phi2,be_present,1+,1.8727039829377206,1.783459509572675,1.9453281279533141,0.013176025882844004,0.012239348503851121,0.014199902934412801,1.8595279570548766,1,4,124
extra_long,subject,-22,-3,1, technician,phi2,be_present,1+,1.6275715161395328,1.2672895000826927,1.808005456001528,0.010291571258216775,0.006405122818485383,0.012648674749558974,1.617279944881316,1,3,93
extra_long,subject,-22,-3,1, visitor,phi2,be_present,1+,1.2974069041590537,1.2974069041590537,1.2974069041590537,-0.0002845641105405746,-0.0002845641105405746,-0.0002845641105405746,1.297122340048513,1,1,31
extra_long,subject,-22,-3,1, volunteer,phi2,be_present,1+,1.5268691278273059,1.5268691278273059,1.5268691278273059,0.00853683102515436,0.00853683102515436,0.00853683102515436,1.5183322968021515,1,1,31
extra_long,subject,-22,-3,1, worker,phi2,be_present,1+,1.4861178551950762,1.4861178551950762,1.4861178551950762,0.00830185797906691,0.00830185797906691,0.00830185797906691,1.4778159972160092,1,1,31
extra_long,subject,-22,-3,1, writer,phi2,be_present,1+,1.5467503639959521,1.4526852330853863,1.669034884052892,0.011874395801175025,0.010234488210370462,0.013073441136267877,1.534875968194777,1,5,155
long,between_subject_distractor,-13,-3,2, of,phi2,be_present,1+,2.4732760665237263,2.368203963002851,2.6718045511553363,0.029390581192508817,0.01824157468734249,0.037026189988659274,2.4438854853312173,2,3,93
long,between_subject_distractor,-12,-2,2, of,phi2,be_present,1+,2.32776656783535,2.235679961329169,2.4221464805124127,0.029591568926857836,0.026159303498339486,0.033191761781814925,2.298174998908492,4,97,3007
long,between_subject_distractor,-12,-2,3, the,phi2,be_present,1+,0.5374428431193033,0.5042908268590127,0.5658104496617471,0.005277202975365423,-0.004137869804136215,0.013717682130875127,0.532165640143938,22,3,93
long,between_subject_distractor,-11,-1,3, the,phi2,be_present,1+,0.627808849955065,0.5914794284479935,0.6622898168963455,0.007098621968458688,0.005005933987091339,0.009252067574798208,0.6207102279866064,4,97,3007
long,between_subject_distractor,-11,-1,4, coordin,phi2,be_present,1+,0.11032112695837533,0.09265727381552419,0.13350419075258316,0.0025473871538715977,0.0015696248700541834,0.0032400315807711694,0.10777373980450373,22,3,93
long,distractor,-10,0,4, actors,phi2,be_present,1+,0.4493966564055412,0.4493966564055412,0.4493966564055412,0.015561349930301789,0.015561349930301789,0.015561349930301789,0.43383530647523944,22,1,31
